Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,GreenStar,FacilitiesAndServices,Description
"Le Raisin","2 place Michel-Poisat, Pont-de-Vaux, 01190, France","Pont-de-Vaux, France","€€€","Traditional Cuisine",4.9390332,46.4340961,+33385303097,https://guide.michelin.com/en/auvergne-rhone-alpes/pont-de-vaux/restaurant/le-raisin,https://www.leraisin.com/,"1 Star",0,"Air conditioning,Car park,Interesting wine list,Wheelchair access","This plush, elegant eatery in the heart of Pont-de-Vaux can be relied upon to uphold tradition whilst adding a suave modern spin. Scallops with wakame and vichyssoise; crispy sweetbread and green pumpkin; Bresse chicken cooked two ways… The classics are subtly reworked by this seasoned chef, whose score is as delicate as it is original; the menu changes monthly in line with his inspiration and what’s available from the market. The enticing wine list stars a fine selection of burgundies. Slick, professional, cheerful service."
"Les Cèdres","25 rue Henri-Machon, Granges-les-Beaumont, 26600, France","Granges-les-Beaumont, France","€€€€","Classic Cuisine",4.9838433,45.0502101,+33475715067,https://guide.michelin.com/en/auvergne-rhone-alpes/granges-les-beaumont/restaurant/les-cedres,https://www.restaurantlescedres.fr,"1 Star",0,"Air conditioning,Car park,Garden or park,Interesting wine list,Terrace","Some establishments have chosen to shy away from media hype and les Cèdres is in that category. Betwixt Romans and Tain-l’Hermitage in Drôme, venture over the threshold of this restaurant, shaded by cedars and devoted to nature, and sample the work of the Bertrand brothers: Jacques in the kitchen and Jean-Paul in the dining room. Since 1988, they have lavished time, humility and talent on developing their enterprise. As Gallic as Gauloises and Jacques Tati, the menu focuses on flavour rather than fancy technique. The authentic warm welcome adds the final flourish to this hospitable establishment."
"Jérôme Nutile","351 chemin Bas-du-Mas-de-Boudan, Nîmes, 30000, France","Nîmes, France","€€€€","Modern Cuisine",4.3709411,43.8208935,+33466406565,https://guide.michelin.com/en/occitanie/nimes/restaurant/jerome-nutile,https://www.jerome-nutile.com,"1 Star",0,"Air conditioning,Car park,Garden or park,Interesting wine list,Terrace,Wheelchair access","Veteran chef Jérôme Nutile is far from a rookie: ""Meilleur Ouvrier de France"" 2011, he notably presided over the heyday of Hostellerie Le Castellas, in Collias. In his Nîmes headquarters, a converted farmhouse, he celebrates the seasons: melt-in-the-mouth leeks cooked over Camargue fleur de sel, fondant of wild salmon confit; the iconic French hare ‘à la royale’ cooked two ways - in the style of Antonin Carême and Senator Couteaux's recipe, beautifully executed and equally tasty. Add to this slick friendly service and a fantastic list of regional wines, and you have everything you could ask for!"
"Il Cortile","11 rue des Franciscains, Mulhouse, 68100, France","Mulhouse, France","€€€","Mediterranean Cuisine, Italian",7.3340648,47.7474759,+33389663979,https://guide.michelin.com/en/grand-est/mulhouse/restaurant/il-cortile40020,https://www.ilcortile-mulhouse.fr/,"1 Star",0,"Air conditioning,Interesting wine list,Terrace,Wheelchair access","In a pedestrian street of historic Mulhouse, welcome to a 16C building that is a something of a culinary landmark with the locals. Chef Jean-Michel Feger has been rolling out Mediterranean-inspired cuisine here since 2001. Think mouth-watering, technically polished, modern dishes with a distinct Italian twang: saffron-spiked creamy risotto, squid, broad beans and spicy ventricina. In fine weather, soak up la dolce vita and enjoy your meal alfresco on the patio of the small courtyard. Pleasant, unstarched service."
"Tour d'Argent","15 quai de la Tournelle, Paris, 75005, France","Paris, France","€€€€","Modern Cuisine",2.3549236,48.8498353,+33143542331,https://guide.michelin.com/en/ile-de-france/paris/restaurant/tour-d-argent,https://tourdargent.com/,"1 Star",0,"Air conditioning,Great view,Interesting wine list,Valet parking,Wheelchair access","Established in 1582, this legendary restaurant continues to enchant diners with its magical view of the River Seine and Notre-Dame, its huge open kitchen and its steel kinetic-effect ceiling. In the kitchen, chef and Meilleur Ouvrier de France Yannick Franques strikes the perfect balance between traditional and contemporary, not least on account of his fine work with sauces. Presented in the form of an elegant triptych, the menu features a modernised take on the house classics, which are masterfully finished tableside, as well as more personal elements that reflect the chef's years spent in the South of France. The extraordinary wine cellar is home to over 300 000 bottles. Finally, there is the ground-floor Bar des Maillets d'Argent, done out in a traditional 1930s style, and Le Toit de la Tour, a lush roof terrace with a panoramic view, where you can enjoy a drink as you contemplate Paris."
"L'O des Vignes","129 rue du Bourg, Fuissé, 71960, France","Fuissé, France","€€€","Modern Cuisine",4.74395,46.2802,+33385383340,https://guide.michelin.com/en/bourgogne-franche-comte/fuiss/restaurant/l-o-des-vignes,https://lodesvignes.fr,"1 Star",0,"Interesting wine list,Wheelchair access","This stone building in the Mâconnais region is surrounded by a landscape of vineyards that extends to the Roche de Solutré. It houses the restaurant of a true Burgundian, Sébastien Chambru, who worked notably at Le Moulin de Mougins. He then headed off to Japan and, in Tokyo, was enthralled by the respect the Japanese chefs had for their ingredients. The author of several cookery books, he now conjures up his delicately creative cuisine here in Fuissé, finding inspiration in the day’s market (marinated and flamed tuna with condiments and beetroot-yuzu vinaigrette for example). In the adjoining bistrot/wine bar, they serve hearty fare and fantastic wines."
"L'Atelier des Augustins","17 rue Hippolyte-Flandrin, Lyon, 69001, France","Lyon, France","€€€€","Modern Cuisine",4.8308367,45.7677374,+33472008801,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/l-atelier-des-augustins,https://latelierdesaugustins.com,"1 Star",0,"Air conditioning,Interesting wine list,Wheelchair access","After stints in the kitchens of top establishments and the French embassies of London and Bamako, Nicolas Guilloton has turned his ‘workshop’ into a stylish, contemporary venue. The African masks decorating the spacious dining area are a nod to the chef's time in Mali. With Thomas Belval, his steadfast right-hand man, he delights diners with surprise menus that showcase his flair for balanced flavours and his commitment to locally sourced ingredients. The resulting repertory is original, high-flying, filled with flavour and demonstrates a savvy style when it comes to veggies. The lunchtime menu is a steal. The wine cellar reflects a genuine quest for eco-responsible producers."
"Quai des Saveurs","69 rue de la Gare, Hagondange, 57300, France","Hagondange, France","€€€€","Modern Cuisine",6.1646539,49.2534752,+33387712498,https://guide.michelin.com/en/grand-est/hagondange/restaurant/quai-des-saveurs,https://www.quaidessaveurs.com/,"1 Star",0,"Air conditioning,Car park,Interesting wine list,Wheelchair access","Frédéric Sandrini has hung up his hat in this pink sandstone and white fronted edifice opposite Hagondange railway station, depicted by a pleasantly low-key, contemporary interior. Your tastebuds will be delighted by the modern, imaginative, ever-changing craftsmanship of this chef who works with painstakingly selected supplier-partners: abalone, hand-harvested by divers in the Bay of St Brieuc, fish from Saint-Quay-Portrieux or Boulogne-sur-Mer and a trolley that stars the work of master cheesemakers. Surprise menus and daily suggestions."
Prairial,"1 place Hubert-Mounier, Lyon, 69002, France","Lyon, France","€€€€",Creative,4.8229022,45.7415161,+33487783251,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/prairial,https://www.prairial-restaurant.fr,"1 Star",1,"Air conditioning,Interesting wine list,Wheelchair access","Chef Gaëtan Gentil's new restaurant in the Confluence neighbourhood is housed in a building that is eco-responsible from floor to ceiling, and that includes the French oak tables. From the open kitchen in the middle of the space, he creates his seasonal cuisine that highlights the produce of the Rhône Valley terroir, using herbs and wild plants to great effect. This creative, instinctive yet carefully thought-out cooking is based on the elevation of ingredients, which are subject to numerous variations and enhanced by sauces packed with flavour. All his chosen suppliers share the same commitment to the environment: permaculture market gardeners, more sustainable livestock farming, wild or more appropriately reared freshwater fish. The 950 organic and natural wines on the wine list follow suit, slotting into a meal that is delicious but does not come at the expense of the planet."
"Château de Courban","7 rue du Lavoir, Courban, 21520, France","Courban, France","€€€€","Modern Cuisine",4.7375618,47.9194802,+33380937869,https://guide.michelin.com/en/bourgogne-franche-comte/courban/restaurant/chateau-de-courban,https://chateaudecourban.com,"1 Star",0,"Car park,Garden or park,Interesting wine list,Wheelchair access","Château de Courban is an elegant 19C mansion with a burnt sienna-coloured façade, looking out over its grounds. Preceded by a plush lounge with a crackling fireplace, the restaurant is housed in the property's converted barn, which boasts a beamed ceiling in the regional style, chandeliers and mirrors. In the manner of a skilled craftsman, the chef shapes his raw materials – excellent ingredients – into delicate seasonal dishes, the leitmotif of which is flavour: tomato confit and its three condiments; line-caught cod with sauce bonne femme; Racan pigeon, pigeon-foie gras sausage, cabbage and truffle jus. The meal is rounded off in fine style with pared-back desserts that are low in sugar. The wine list has a particularly good selection of champagnes and Burgundy labels."
